prdtypecode,text,clean_text,codes
1300,"wifi,capteur,gravité,manuel,contr,altitude,tenir,mode,quadcopter,boutique,tapomeis,générique,wifi,capteur,gravité,manuel,contr,altitude,tenir,mode,quadcopter,caractéristiques,batterie,powerful,offre,vol,mins,minutes,permet,profiter,vol,pendant,longue,période,wifi,appareil,photo,prend,charge,prendre,photos,filmer,vidéos,réaliser,transmission,temps,réel,détection,gravity,télécommande,détection,gravité,contr,ler,drone,gestes,spécifiques,altitude,fonction,hold,maintien,altitude,barom,tre,permet,concentrer,contr,directionnel,sans,soucier,altitude,degré,flips,cliquant,bouton,rouleaux,toutes,directions,drone,ferait,roulement,apportant,vol,incroyable,one,clé,takeoff,atterrissage,rendre,opération,plus,pratique,approprié,fonctionnement,novice,plus,fonctions,sans,flips,apporterait,vol,facile,débutant,ghz,quadcopter,équipé,gyroscope,permet,vol,stable,caractéristiques,mod,matériel,train,atterrissage,processus,commande,distance,corps,principal,séchage,couleur,blanc,batterie,orange,quadcopter,batterie,mah,temps,charge,environ,minutes,temps,travail,minutes,distance,distance,propos,taille,article,poids,informations,package,taille,emballage,poids,paquet,paquet,cadeau,forfait,comprend,quadcopter,ble,charge,hélice,protection,ring,manul","['wifi', 'capteur', 'gravité', 'manuel', 'contr', 'altitude', 'tenir', 'mode', 'quadcopter', 'boutique', 'tapomeis', 'générique', 'wifi', 'capteur', 'gravité', 'manuel', 'contr', 'altitude', 'tenir', 'mode', 'quadcopter', 'caractéristiques', 'batterie', 'powerful', 'offre', 'vol', 'mins', 'minutes', 'permet', 'profiter', 'vol', 'pendant', 'longue', 'période', 'wifi', 'appareil', 'photo', 'prend', 'charge', 'prendre', 'photos', 'filmer', 'vidéos', 'réaliser', 'transmission', 'temps', 'réel', 'détection', 'gravity', 'télécommande', 'détection', 'gravité', 'contr', 'ler', 'drone', 'gestes', 'spécifiques', 'altitude', 'fonction', 'hold', 'maintien', 'altitude', 'barom', 'tre', 'permet', 'concentrer', 'contr', 'directionnel', 'sans', 'soucier', 'altitude', 'degré', 'flips', 'cliquant', 'bouton', 'rouleaux', 'toutes', 'directions', 'drone', 'ferait', 'roulement', 'apportant', 'vol', 'incroyable', 'one', 'clé', 'takeoff', 'atterrissage', 'rendre', 'opération', 'plus', 'pratique', 'approprié', 'fonctionnement', 'novice', 'plus', 'fonctions', 'sans', 'flips', 'apporterait', 'vol', 'facile', 'débutant', 'ghz', 'quadcopter', 'équipé', 'gyroscope', 'permet', 'vol', 'stable', 'caractéristiques', 'mod', 'matériel', 'train', 'atterrissage', 'processus', 'commande', 'distance', 'corps', 'principal', 'séchage', 'couleur', 'blanc', 'batterie', 'orange', 'quadcopter', 'batterie', 'mah', 'temps', 'charge', 'environ', 'minutes', 'temps', 'travail', 'minutes', 'distance', 'distance', 'propos', 'taille', 'article', 'poids', 'informations', 'package', 'taille', 'emballage', 'poids', 'paquet', 'paquet', 'cadeau', 'forfait', 'comprend', 'quadcopter', 'ble', 'charge', 'hélice', 'protection', 'ring', 'manul']",9
1280,"madkanao,hélicopt,tour,vol,iflight,succex,mini,vtx,drone,fpv,syst,tour,vol,iflight,succex,mini,vtx,drone,fpv,description,mini,tour,succex,spécialement,con,coureurs,micro,fpv,mini,compact,concentré,structure,tour,trois,couchesle,esc,vtx,superposent,parfaitement,hautement,intégrés,derni,res,fonctionnalités,circuits,internes,optimisés,interconnexions,épinglées,facilitent,assemblage,apparence,plus,propre,commande,vol,optimisée,ensemble,port,soudure,principal,mis,niveau,prises,terminales,pratique,pilotes,assembler,désassembler,puce,osd,intégrée,permet,surveiller,état,données,vol,tout,moment,peut,utiliser,mini,contr,smartaudio,dshot,blheli,esc,support,dshot,multishot,oneshot,etc,bloc,soudure,semi,étendu,économisez,plus,place,encore,solidemini,émetteur,fpv,commutable,prise,charge,vtx,configuration,osd,fonction,tramp,irc,permet,régler,point,fréquence,param,tres,ower,directement,comprennent,ensemble,syst,tour","['madkanao', 'hélicopt', 'tour', 'vol', 'iflight', 'succex', 'mini', 'vtx', 'drone', 'fpv', 'syst', 'tour', 'vol', 'iflight', 'succex', 'mini', 'vtx', 'drone', 'fpv', 'description', 'mini', 'tour', 'succex', 'spécialement', 'con', 'coureurs', 'micro', 'fpv', 'mini', 'compact', 'concentré', 'structure', 'tour', 'trois', 'couchesle', 'esc', 'vtx', 'superposent', 'parfaitement', 'hautement', 'intégrés', 'derni', 'res', 'fonctionnalités', 'circuits', 'internes', 'optimisés', 'interconnexions', 'épinglées', 'facilitent', 'assemblage', 'apparence', 'plus', 'propre', 'commande', 'vol', 'optimisée', 'ensemble', 'port', 'soudure', 'principal', 'mis', 'niveau', 'prises', 'terminales', 'pratique', 'pilotes', 'assembler', 'désassembler', 'puce', 'osd', 'intégrée', 'permet', 'surveiller', 'état', 'données', 'vol', 'tout', 'moment', 'peut', 'utiliser', 'mini', 'contr', 'smartaudio', 'dshot', 'blheli', 'esc', 'support', 'dshot', 'multishot', 'oneshot', 'etc', 'bloc', 'soudure', 'semi', 'étendu', 'économisez', 'plus', 'place', 'encore', 'solidemini', 'émetteur', 'fpv', 'commutable', 'prise', 'charge', 'vtx', 'configuration', 'osd', 'fonction', 'tramp', 'irc', 'permet', 'régler', 'point', 'fréquence', 'param', 'tres', 'ower', 'directement', 'comprennent', 'ensemble', 'syst', 'tour']",7
1140,"doctor,mug,cosmos,mug,grande,tasse,céramique,décor,imprimé,haute,qualité,mod,sous,licence,officielle","['doctor', 'mug', 'cosmos', 'mug', 'grande', 'tasse', 'céramique', 'décor', 'imprimé', 'haute', 'qualité', 'mod', 'sous', 'licence', 'officielle']",4
2705,"clou,chassant,autre,","['clou', 'chassant', 'autre']",25
1140,"nendoroid,clip,mint,","['nendoroid', 'clip', 'mint']",4
2522,"carnet,notes,bloc,notes,cahierles,touristes,japonais,celeebre,carnets,travail,classique,support,papier,cadeau,tissu,taille,format,caracteistique,excellente,edurabiliteavec,couverture,solide,design,pages,jaune,pale,recto,verso,texture,papier,haute,qualite,erire,facilement,assez,eaisse","['carnet', 'notes', 'bloc', 'notes', 'cahierles', 'touristes', 'japonais', 'celeebre', 'carnets', 'travail', 'classique', 'support', 'papier', 'cadeau', 'tissu', 'taille', 'format', 'caracteistique', 'excellente', 'edurabiliteavec', 'couverture', 'solide', 'design', 'pages', 'jaune', 'pale', 'recto', 'verso', 'texture', 'papier', 'haute', 'qualite', 'erire', 'facilement', 'assez', 'eaisse']",21
2462,"lot,jeux,video,psp,god,war,ghost,sparta,god,war,chains,olympus,pes,rainbow,six,vegas,need,speed,carbon,prince,persia,revelations,virtua,tennis,world,tour,","['lot', 'jeux', 'video', 'psp', 'god', 'war', 'ghost', 'sparta', 'god', 'war', 'chains', 'olympus', 'pes', 'rainbow', 'six', 'vegas', 'need', 'speed', 'carbon', 'prince', 'persia', 'revelations', 'virtua', 'tennis', 'world', 'tour']",20
1281,"marvel,heroes,album,pages,marvel,heroes,album,pages,panini,marvel,heroes,album,pages,pochettes,rangement,cartes,gar,fille,partir,ans,livré,unité","['marvel', 'heroes', 'album', 'pages', 'marvel', 'heroes', 'album', 'pages', 'panini', 'marvel', 'heroes', 'album', 'pages', 'pochettes', 'rangement', 'cartes', 'gar', 'fille', 'partir', 'ans', 'livré', 'unité']",8
1920,"vintage,camera,taie,canapé,throw,taille,coussin,home,décor,grand,suan,vintage,camera,taie,canapé,throw,coussin,taille,cover,home,décor,grand,caractéristiques,remplacez,ancien,taie,oreiller,cas,style,moderne,confortable,doux,faire,passer,bon,repos,parfait,maison,chambre,bureau,café,décoration,chaise,voiture,type,taie,matériel,coton,lin,fermeture,zippe,occasions,maison,bureau,voiture,café,etc,caractéristiques,style,moderne,carré,motif,appareil,photo,confortable,canapé,décoration,taille,env,notes,motif,uniquement,face,avant,raison,différence,réglage,lumi,écran,couleur,élément,peut,tre,lég,rement,différent,images,pla,permettre,lég,différence,dimension,raison,différentes,mesures,manuelles,forfait,comprend,taie,oreiller,intérieur,oreiller,inclus","['vintage', 'camera', 'taie', 'canapé', 'throw', 'taille', 'coussin', 'home', 'décor', 'grand', 'suan', 'vintage', 'camera', 'taie', 'canapé', 'throw', 'coussin', 'taille', 'cover', 'home', 'décor', 'grand', 'caractéristiques', 'remplacez', 'ancien', 'taie', 'oreiller', 'cas', 'style', 'moderne', 'confortable', 'doux', 'faire', 'passer', 'bon', 'repos', 'parfait', 'maison', 'chambre', 'bureau', 'café', 'décoration', 'chaise', 'voiture', 'type', 'taie', 'matériel', 'coton', 'lin', 'fermeture', 'zippe', 'occasions', 'maison', 'bureau', 'voiture', 'café', 'etc', 'caractéristiques', 'style', 'moderne', 'carré', 'motif', 'appareil', 'photo', 'confortable', 'canapé', 'décoration', 'taille', 'env', 'notes', 'motif', 'uniquement', 'face', 'avant', 'raison', 'différence', 'réglage', 'lumi', 'écran', 'couleur', 'élément', 'peut', 'tre', 'lég', 'rement', 'différent', 'images', 'pla', 'permettre', 'lég', 'différence', 'dimension', 'raison', 'différentes', 'mesures', 'manuelles', 'forfait', 'comprend', 'taie', 'oreiller', 'intérieur', 'oreiller', 'inclus']",14
2522,"pochoir,plastique,animaux,paquet,","['pochoir', 'plastique', 'animaux', 'paquet']",21
1140,"twilight,hésitation,porte,clés,métal,team,edward,porte,eacute,eacute,tal,haute,qualit,eacute,sous,licence,officielle,twilight,informations,type,nbsp,porte,eacute,sediteur,nbsp,neca","['twilight', 'hésitation', 'porte', 'clés', 'métal', 'team', 'edward', 'porte', 'eacute', 'eacute', 'tal', 'haute', 'qualit', 'eacute', 'sous', 'licence', 'officielle', 'twilight', 'informations', 'type', 'nbsp', 'porte', 'eacute', 'sediteur', 'nbsp', 'neca']",4
1302,"fraise,rouleau,parfumée,collection,charm,lente,hausse,squeeze,balle,anti,stress,toy,fraise,rouleau,parfumé,charme,lent,rising,collection,squeeze,balle,anti,stress,jouets,description,matériel,elastic,environnement,taille,motif,fraise,rouleau,quantité,applicable,plus,ans,squishy,hausse,lente,meill,cadeau,quand,regardez,mignons,pouvez,sentir,mieux,tous,mauvais,sentiments,gone,peut,tre,rem,contre,stress,cela,pourrait,tre,meill,présenter,jamais,donné,famille,charme,éponge,vraiment,tactile,confortable,regard,réaliste,odorante,super,kawai,amusant,presser,semble,grossi,gross,comme,enfants,vont,adorer,aide,rester,concentré,école,enfants,charmes,mignons,doux,téléphones,mobiles,sacs,clés,cadeaux,collecte,plus,encore,aussi,comme,jouets,soulagement,stress,donner,libre,cours,émotions,gagné","['fraise', 'rouleau', 'parfumée', 'collection', 'charm', 'lente', 'hausse', 'squeeze', 'balle', 'anti', 'stress', 'toy', 'fraise', 'rouleau', 'parfumé', 'charme', 'lent', 'rising', 'collection', 'squeeze', 'balle', 'anti', 'stress', 'jouets', 'description', 'matériel', 'elastic', 'environnement', 'taille', 'motif', 'fraise', 'rouleau', 'quantité', 'applicable', 'plus', 'ans', 'squishy', 'hausse', 'lente', 'meill', 'cadeau', 'quand', 'regardez', 'mignons', 'pouvez', 'sentir', 'mieux', 'tous', 'mauvais', 'sentiments', 'gone', 'peut', 'tre', 'rem', 'contre', 'stress', 'cela', 'pourrait', 'tre', 'meill', 'présenter', 'jamais', 'donné', 'famille', 'charme', 'éponge', 'vraiment', 'tactile', 'confortable', 'regard', 'réaliste', 'odorante', 'super', 'kawai', 'amusant', 'presser', 'semble', 'grossi', 'gross', 'comme', 'enfants', 'vont', 'adorer', 'aide', 'rester', 'concentré', 'école', 'enfants', 'charmes', 'mignons', 'doux', 'téléphones', 'mobiles', 'sacs', 'clés', 'cadeaux', 'collecte', 'plus', 'encore', 'aussi', 'comme', 'jouets', 'soulagement', 'stress', 'donner', 'libre', 'cours', 'émotions', 'gagné']",11
10,"barbier,seville,suivi,mariage,figaro,suivi,eugenie,","['barbier', 'seville', 'suivi', 'mariage', 'figaro', 'suivi', 'eugenie']",0
2280,"lyon,republicain,supplement,feminin,hebdomadaire,","['lyon', 'republicain', 'supplement', 'feminin', 'hebdomadaire']",18
2403,"lot,petits,enfants,cle,livre,poche,","['lot', 'petits', 'enfants', 'cle', 'livre', 'poche']",19
60,"multi,fonction,portable,jeu,console,jeu,portable,mémoire,construit,jeux,psp,jeu,caméra,vidéo,book,affichage,couleur,oui,nom,marque,eastvita,paquet,oui,ecran,tactile,communication,usb,numéro,mod,handheld,psp,player,taille,écran","['multi', 'fonction', 'portable', 'jeu', 'console', 'jeu', 'portable', 'mémoire', 'construit', 'jeux', 'psp', 'jeu', 'caméra', 'vidéo', 'book', 'affichage', 'couleur', 'oui', 'nom', 'marque', 'eastvita', 'paquet', 'oui', 'ecran', 'tactile', 'communication', 'usb', 'numéro', 'mod', 'handheld', 'psp', 'player', 'taille', 'écran']",3
1920,"cas,heureux,halloween,cmx,oreiller,automne,heureux,yall,linge,coussin,sofa,happy,halloween,cmx,pillow,cas,automne,heureux,yall,linge,coussin,sofa,description,condition,main,tout,neuf,jamais,utilisé,sans,tag,cet,oreiller,mis,rendre,maison,halloween,soins,lavable,main,lavage,eau,froide,cycle,délicat,utiliser,eau,javel,fermeture,glissi,cachée,insérer,vendu,séparément,matériel,style,lin,joyeux,halloween,taille,environ,taille,peut,avoir,écart,raison,produit,date,contenu,coffret,taie,oreiller","['cas', 'heureux', 'halloween', 'cmx', 'oreiller', 'automne', 'heureux', 'yall', 'linge', 'coussin', 'sofa', 'happy', 'halloween', 'cmx', 'pillow', 'cas', 'automne', 'heureux', 'yall', 'linge', 'coussin', 'sofa', 'description', 'condition', 'main', 'tout', 'neuf', 'jamais', 'utilisé', 'sans', 'tag', 'cet', 'oreiller', 'mis', 'rendre', 'maison', 'halloween', 'soins', 'lavable', 'main', 'lavage', 'eau', 'froide', 'cycle', 'délicat', 'utiliser', 'eau', 'javel', 'fermeture', 'glissi', 'cachée', 'insérer', 'vendu', 'séparément', 'matériel', 'style', 'lin', 'joyeux', 'halloween', 'taille', 'environ', 'taille', 'peut', 'avoir', 'écart', 'raison', 'produit', 'date', 'contenu', 'coffret', 'taie', 'oreiller']",14
1560,"mouvement,libre,repriser,quilting,machine,coudre,pied,sweetheart,mouvement,libre,repriser,quilting,machine,coudre,pied,feature,marque,nouvelle,haute,qualité,matériaux,alliage,plastique,résistant,rouille,durablefits,tous,euro,pro,bas,shank,chanteur,babylock,viking,série,husky,janome,kenmore,blanc,juki,bernina,bernette,série,nouvelle,maison,simplicité,elna,plus,matériel,alliage,plastique,occasions,appropriées,couture,couleur,argent,taille,paquet,contient,bout,ouvert,mouvement,libre,quilting,repriser,printemps,pied,husqvarna,viking","['mouvement', 'libre', 'repriser', 'quilting', 'machine', 'coudre', 'pied', 'sweetheart', 'mouvement', 'libre', 'repriser', 'quilting', 'machine', 'coudre', 'pied', 'feature', 'marque', 'nouvelle', 'haute', 'qualité', 'matériaux', 'alliage', 'plastique', 'résistant', 'rouille', 'durablefits', 'tous', 'euro', 'pro', 'bas', 'shank', 'chanteur', 'babylock', 'viking', 'série', 'husky', 'janome', 'kenmore', 'blanc', 'juki', 'bernina', 'bernette', 'série', 'nouvelle', 'maison', 'simplicité', 'elna', 'plus', 'matériel', 'alliage', 'plastique', 'occasions', 'appropriées', 'couture', 'couleur', 'argent', 'taille', 'paquet', 'contient', 'bout', 'ouvert', 'mouvement', 'libre', 'quilting', 'repriser', 'printemps', 'pied', 'husqvarna', 'viking']",13
2583,"aspirateur,automatique,wiki,vac,nettoyeur,automatique,piscines,autoportantes,hors,sol,fonctionne,filtrations,faible,puissance,partir,minimum,dispose,préfiltre,exclusif,prot,cartouche,filtration,augmentant,ainsi,durée,vie","['aspirateur', 'automatique', 'wiki', 'vac', 'nettoyeur', 'automatique', 'piscines', 'autoportantes', 'hors', 'sol', 'fonctionne', 'filtrations', 'faible', 'puissance', 'partir', 'minimum', 'dispose', 'préfiltre', 'exclusif', 'prot', 'cartouche', 'filtration', 'augmentant', 'ainsi', 'durée', 'vie']",23
1920,"étoiles,tapisserie,hippie,chambre,couvre,lit,tenture,throw,blanket,étoiles,tapisserie,hippie,chambre,couvre,lit,tenture,feature,throw,blanket,matériel,dacron,utilisation,presque,tous,daily,home,party,décor,comme,tapisserie,tenture,couvre,lit,décorations,murs,wall,art,couverture,lit,salle,diviseur,rideaux,linge,table,college,dorm,couverture,pique,nique,plage,mesures,environ,différence,fonction,mesure,manuelle,pla,vérifier,diagramme,mesure,soigneusement,avant,acheter,produit,pouce,pla,noter,lég,différence,couleur,devrait,tre,acceptable,raison,lumi,écran,obtenez,étoiles,tapestry","['étoiles', 'tapisserie', 'hippie', 'chambre', 'couvre', 'lit', 'tenture', 'throw', 'blanket', 'étoiles', 'tapisserie', 'hippie', 'chambre', 'couvre', 'lit', 'tenture', 'feature', 'throw', 'blanket', 'matériel', 'dacron', 'utilisation', 'presque', 'tous', 'daily', 'home', 'party', 'décor', 'comme', 'tapisserie', 'tenture', 'couvre', 'lit', 'décorations', 'murs', 'wall', 'art', 'couverture', 'lit', 'salle', 'diviseur', 'rideaux', 'linge', 'table', 'college', 'dorm', 'couverture', 'pique', 'nique', 'plage', 'mesures', 'environ', 'différence', 'fonction', 'mesure', 'manuelle', 'pla', 'vérifier', 'diagramme', 'mesure', 'soigneusement', 'avant', 'acheter', 'produit', 'pouce', 'pla', 'noter', 'lég', 'différence', 'couleur', 'devrait', 'tre', 'acceptable', 'raison', 'lumi', 'écran', 'obtenez', 'étoiles', 'tapestry']",14
2280,"quand,meme,organe,centre,expansion,francaise,armand,meggle,","['quand', 'meme', 'organe', 'centre', 'expansion', 'francaise', 'armand', 'meggle']",18
1300,"moakoada,métal,principal,hélice,clip,rechange,wltoys,helicopter,générique,metal,main,propeller,clip,spare,parts,forwltoys,helicopter,features,replacement,main,propeller,clip,designed,wltoys,rchelicopter,light,weight,easy,use,easy,replace,made,high,quality,material,features,highquality,fine,workmanship,guaranteed,meet,specifications,youroriginal,device,manufactured,highest,quality,materials,specifications,item,name,main,propeller,clipquantity,suit,wltoys,helicopter,weight,package,includes,main,propeller,clip","['moakoada', 'métal', 'principal', 'hélice', 'clip', 'rechange', 'wltoys', 'helicopter', 'générique', 'metal', 'main', 'propeller', 'clip', 'spare', 'parts', 'forwltoys', 'helicopter', 'features', 'replacement', 'main', 'propeller', 'clip', 'designed', 'wltoys', 'rchelicopter', 'light', 'weight', 'easy', 'use', 'easy', 'replace', 'made', 'high', 'quality', 'material', 'features', 'highquality', 'fine', 'workmanship', 'guaranteed', 'meet', 'specifications', 'youroriginal', 'device', 'manufactured', 'highest', 'quality', 'materials', 'specifications', 'item', 'name', 'main', 'propeller', 'clipquantity', 'suit', 'wltoys', 'helicopter', 'weight', 'package', 'includes', 'main', 'propeller', 'clip']",9
1320,"llner,schlafsack,mit,applikation,sternchen,blau,llner,schlafsack,mit,applikation,sternchen,blau","['llner', 'schlafsack', 'mit', 'applikation', 'sternchen', 'blau', 'llner', 'schlafsack', 'mit', 'applikation', 'sternchen', 'blau']",12
1320,"femmes,mode,cha,sac,bandouli,tissé,bucket,sac,main,tissé,sac,plage,femmes,mode,cha,tissé,sac,bandouli,sac,main,seau,tissé,sac,plage,feature,sac,parfait,exécution,design,élégant,peut,montrer,beau,tempérament,plus,conception,humanisée,changer,peut,sentir,libre,changer,approprié,mariage,bal,décontracté,port,quotidien,voyage,occasion,bureau,grand,cadeau,ami,famille,sexe,femmes,matériel,paille,type,style,sac,dos,style,casual,type,fermeture,mode,zipper,style,tendance,mode,taille,note,toutes,dimensions,mesurées,main,peut,avoir,écarts,raison,différence,entre,différents,moniteurs,image,peut,refléter,couleur,réelle,article,remercie,contenu,emballage,sac,bandouli","['femmes', 'mode', 'cha', 'sac', 'bandouli', 'tissé', 'bucket', 'sac', 'main', 'tissé', 'sac', 'plage', 'femmes', 'mode', 'cha', 'tissé', 'sac', 'bandouli', 'sac', 'main', 'seau', 'tissé', 'sac', 'plage', 'feature', 'sac', 'parfait', 'exécution', 'design', 'élégant', 'peut', 'montrer', 'beau', 'tempérament', 'plus', 'conception', 'humanisée', 'changer', 'peut', 'sentir', 'libre', 'changer', 'approprié', 'mariage', 'bal', 'décontracté', 'port', 'quotidien', 'voyage', 'occasion', 'bureau', 'grand', 'cadeau', 'ami', 'famille', 'sexe', 'femmes', 'matériel', 'paille', 'type', 'style', 'sac', 'dos', 'style', 'casual', 'type', 'fermeture', 'mode', 'zipper', 'style', 'tendance', 'mode', 'taille', 'note', 'toutes', 'dimensions', 'mesurées', 'main', 'peut', 'avoir', 'écarts', 'raison', 'différence', 'entre', 'différents', 'moniteurs', 'image', 'peut', 'refléter', 'couleur', 'réelle', 'article', 'remercie', 'contenu', 'emballage', 'sac', 'bandouli']",12
